instance,depth,alpha,seed,train_acc,val_acc,test_acc,train_time,gap
Mushroom,4,0.01,3,0.6123316796598157,0.631467044649185,0.6158752657689582,612.8711340427399,0.9842047531992688
Mushroom,4,0.1,3,0.6123316796598157,0.631467044649185,0.6158752657689582,613.0487418174744,0.8420475319926874
Statlog (German Credit Data),1,0.0,1,0.708,0.704,0.748,3.380702018737793,0.0
Statlog (German Credit Data),1,0.01,1,0.708,0.704,0.748,4.173919916152954,0.0
Statlog (German Credit Data),1,0.1,1,0.688,0.684,0.74,5.254035949707031,0.0
Statlog (German Credit Data),2,0.0,1,0.728,0.688,0.756,600.5273940563202,1.0
Statlog (German Credit Data),2,0.01,1,0.728,0.688,0.756,600.4569809436798,0.949758661943611
Statlog (German Credit Data),2,0.1,1,0.688,0.684,0.74,600.4504618644714,0.5589743589743589
Statlog (German Credit Data),3,0.0,1,0.724,0.716,0.74,601.1625678539276,1.0
Statlog (German Credit Data),3,0.01,1,0.722,0.712,0.748,601.01118516922,0.9528379489991774
Statlog (German Credit Data),3,0.1,1,0.688,0.684,0.74,601.2318997383118,0.5589743589743589
Statlog (German Credit Data),4,0.01,1,0.722,0.7,0.748,602.4487130641937,0.9528379489991774
Statlog (German Credit Data),4,0.1,1,0.688,0.684,0.74,602.4374248981476,0.5589743589743589
Statlog (German Credit Data),1,0.0,2,0.716,0.676,0.692,2.635267972946167,0.0
Statlog (German Credit Data),1,0.01,2,0.716,0.676,0.692,4.8801820278167725,0.0
Statlog (German Credit Data),1,0.1,2,0.716,0.676,0.692,7.358094930648804,0.0
Statlog (German Credit Data),2,0.0,2,0.738,0.696,0.708,600.5241010189056,1.0
Statlog (German Credit Data),2,0.01,2,0.716,0.676,0.692,600.4592843055725,0.9495774647887324
Statlog (German Credit Data),2,0.1,2,0.716,0.676,0.692,600.5289130210876,0.4957746478873218
Statlog (German Credit Data),3,0.0,2,0.746,0.704,0.688,601.0255358219147,1.0
Statlog (German Credit Data),3,0.01,2,0.716,0.676,0.692,601.0466611385345,0.9495774647887324
Statlog (German Credit Data),3,0.1,2,0.716,0.676,0.692,601.1913130283356,0.4957746478873218
Statlog (German Credit Data),4,0.01,2,0.762,0.672,0.7,602.45339179039,0.9477016654492332
Statlog (German Credit Data),4,0.1,2,0.716,0.676,0.692,602.4346659183502,0.4957746478873218
Statlog (German Credit Data),1,0.0,3,0.71,0.704,0.744,4.267077922821045,0.0
Statlog (German Credit Data),1,0.01,3,0.71,0.704,0.744,3.76448392868042,0.0
Statlog (German Credit Data),1,0.1,3,0.682,0.712,0.724,4.188386678695679,0.0
Statlog (German Credit Data),2,0.0,3,0.73,0.712,0.736,600.4982409477234,1.0
Statlog (German Credit Data),2,0.01,3,0.722,0.732,0.732,600.4046809673309,0.9532300096008778
Statlog (German Credit Data),2,0.1,3,0.682,0.712,0.724,600.5112729072571,0.5710691823899371
Statlog (German Credit Data),3,0.0,3,0.746,0.7,0.736,600.9470601081848,1.0
Statlog (German Credit Data),3,0.01,3,0.71,0.704,0.744,600.8991620540619,0.9540462233003166
Statlog (German Credit Data),3,0.1,3,0.682,0.712,0.724,600.9532051086426,0.5710691823899371
Statlog (German Credit Data),4,0.01,3,0.744,0.676,0.692,602.926558971405,0.951849759954815
Statlog (German Credit Data),4,0.1,3,0.682,0.712,0.724,602.3559861183167,0.5710691823899371
Wine,1,0.0,1,0.6853932584269663,0.6590909090909091,0.5555555555555556,0.375870943069458,0.0
Wine,1,0.01,1,0.6853932584269663,0.6590909090909091,0.5555555555555556,0.4144101142883301,0.0
Wine,1,0.1,1,0.6853932584269663,0.6590909090909091,0.5555555555555556,0.44512200355529785,0.0
Wine,2,0.0,1,0.9775280898876404,0.9318181818181818,0.9333333333333333,14.770113706588745,0.0
Wine,2,0.01,1,0.9775280898876404,0.9545454545454546,0.9555555555555556,8.899472951889038,0.0
Wine,2,0.1,1,0.9550561797752809,0.9545454545454546,0.9333333333333333,1.9694371223449707,0.0
Wine,3,0.0,1,1.0,0.9545454545454546,0.9333333333333333,5.661756992340088,0.0
Wine,3,0.01,1,1.0,0.9318181818181818,0.9777777777777777,24.650881052017212,0.0
Wine,3,0.1,1,0.9550561797752809,0.8863636363636364,0.8666666666666667,121.42202019691467,0.0
Wine,4,0.01,1,1.0,0.9318181818181818,0.9777777777777777,194.08738589286804,0.0
Wine,4,0.1,1,0.9550561797752809,0.8863636363636364,0.8666666666666667,48.70899415016174,0.0
Wine,1,0.0,2,0.7865168539325843,0.6818181818181818,0.6,0.27776384353637695,0.0
Wine,1,0.01,2,0.7865168539325843,0.6818181818181818,0.6,0.1940927505493164,0.0
Wine,1,0.1,2,0.7865168539325843,0.6818181818181818,0.6,0.32938718795776367,0.0
Wine,2,0.0,2,0.9887640449438202,0.9545454545454546,0.9333333333333333,1.235382080078125,0.0
Wine,2,0.01,2,0.9887640449438202,0.9090909090909091,0.9111111111111111,2.307300090789795,0.0
Wine,2,0.1,2,0.9775280898876404,0.9318181818181818,0.9333333333333333,1.3218801021575928,0.0
Wine,3,0.0,2,1.0,0.9318181818181818,0.8888888888888888,4.950023174285889,0.0
Wine,3,0.01,2,1.0,0.9772727272727273,0.9333333333333333,12.666488885879517,0.0
Wine,3,0.1,2,0.9775280898876404,0.9090909090909091,0.9111111111111111,13.501463890075684,0.0
Wine,4,0.01,2,1.0,0.9090909090909091,1.0,24.8118839263916,0.0
Wine,4,0.1,2,0.9775280898876404,0.9318181818181818,0.9333333333333333,23.116193056106567,0.0
Wine,1,0.0,3,0.6966292134831461,0.7045454545454546,0.7111111111111111,0.3683960437774658,0.0
Wine,1,0.01,3,0.6966292134831461,0.7045454545454546,0.7111111111111111,0.43967676162719727,0.0
Wine,1,0.1,3,0.6966292134831461,0.7045454545454546,0.7111111111111111,0.965914249420166,0.0
Wine,2,0.0,3,0.9775280898876404,0.9318181818181818,0.9333333333333333,18.883033990859985,0.0
Wine,2,0.01,3,0.9775280898876404,0.9545454545454546,0.9555555555555556,11.447684288024902,0.0
Wine,2,0.1,3,0.9662921348314607,0.8409090909090909,0.9111111111111111,1.4547748565673828,0.0
Wine,3,0.0,3,1.0,0.8863636363636364,0.9333333333333333,3.469438076019287,0.0
Wine,3,0.01,3,1.0,0.9545454545454546,0.9555555555555556,27.27169418334961,0.0
Wine,3,0.1,3,0.9662921348314607,0.9090909090909091,0.9333333333333333,10.446016073226929,0.0
Wine,4,0.01,3,1.0,0.8863636363636364,0.8888888888888888,128.82832503318787,0.0
Wine,4,0.1,3,0.9662921348314607,0.8409090909090909,0.9333333333333333,6.702246189117432,0.0
Zoo,1,0.0,1,0.56,0.72,0.5769230769230769,0.07180905342102051,0.0
Zoo,1,0.01,1,0.56,0.72,0.5769230769230769,0.07428622245788574,0.0
Zoo,1,0.1,1,0.56,0.72,0.5769230769230769,0.08486294746398926,0.0
Zoo,2,0.0,1,0.78,0.92,0.7307692307692307,3.7362060546875,0.0
Zoo,2,0.01,1,0.78,0.92,0.7307692307692307,4.798861026763916,0.0
Zoo,2,0.1,1,0.78,0.96,0.7692307692307693,4.739941120147705,0.0
Zoo,3,0.0,1,0.94,0.84,0.8076923076923077,52.27650713920593,0.0
Zoo,3,0.01,1,0.94,0.84,0.8076923076923077,217.38802099227905,0.0
Zoo,3,0.1,1,0.9,0.92,0.8461538461538461,174.22788977622986,0.0
Zoo,4,0.0,1,0.98,0.84,0.8846153846153846,600.3101620674133,1.0
Zoo,4,0.01,1,0.98,0.88,0.9230769230769231,600.4012339115143,0.4711538461538508
Zoo,4,0.1,1,0.98,0.88,0.9230769230769231,600.374401807785,0.15254237288135675
Zoo,1,0.0,2,0.56,0.68,0.6153846153846154,0.06734585762023926,0.0
Zoo,1,0.01,2,0.56,0.68,0.6153846153846154,0.07345700263977051,0.0
Zoo,1,0.1,2,0.56,0.68,0.6153846153846154,0.08031392097473145,0.0
Zoo,2,0.0,2,0.8,0.84,0.8461538461538461,3.80285906791687,0.0
Zoo,2,0.01,2,0.8,0.84,0.8461538461538461,3.1899311542510986,0.0
Zoo,2,0.1,2,0.8,0.84,0.8461538461538461,3.1595451831817627,0.0
Zoo,3,0.0,2,0.96,0.84,0.9615384615384616,29.269274711608887,0.0
Zoo,3,0.01,2,0.96,0.84,0.9615384615384616,57.49945306777954,0.0
Zoo,3,0.1,2,0.92,0.84,0.8846153846153846,106.30737280845642,0.0
Zoo,4,0.0,2,0.98,0.72,0.8461538461538461,21.01881718635559,0.0
Zoo,4,0.01,2,0.98,0.84,0.9615384615384616,86.79026412963867,0.0
Zoo,4,0.1,2,0.98,0.84,0.9615384615384616,600.4206340312958,0.06000000000000078
Zoo,1,0.0,3,0.62,0.64,0.5384615384615384,0.05862712860107422,0.0
Zoo,1,0.01,3,0.62,0.64,0.5384615384615384,0.0748908519744873,0.0
Zoo,1,0.1,3,0.62,0.64,0.5384615384615384,0.0796349048614502,0.0
Zoo,2,0.0,3,0.82,0.8,0.8461538461538461,3.956284761428833,0.0
Zoo,2,0.01,3,0.82,0.8,0.8461538461538461,6.435838222503662,0.0
Zoo,2,0.1,3,0.82,0.8,0.7692307692307693,3.183236837387085,0.0
Zoo,3,0.0,3,0.94,0.92,0.9230769230769231,36.54153800010681,0.0
Zoo,3,0.01,3,0.94,0.92,0.8846153846153846,153.9421727657318,2.275469695450595e-07
Zoo,3,0.1,3,0.9,0.84,0.8846153846153846,135.3399019241333,0.0
Zoo,4,0.0,3,0.96,0.92,0.8846153846153846,600.3609900474548,1.0
Zoo,4,0.01,3,0.96,0.92,0.9230769230769231,600.3809571266174,0.6369426751592349
Zoo,4,0.1,3,0.94,0.92,0.9230769230769231,600.336884021759,0.20000000000000145
